path	source_url	title	venue	original_bytes	compressed_bytes	current_bytes
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/NFPLight_Deep_SVBRDF_Estimation_via_the_Combination_of_Near_and_Far_Field_Point_Lighting.pdf	https://cgliwang.github.io/NFPLight/	NFPLight: Deep SVBRDF Estimation via the Combination of Near and Far Field Point Lighting	SIGGRAPH ASIA 2024	35242106	807651	807651
obsidian-vault/paperPDFs/ICLR_2026/Seeing_Across_Views_Benchmarking_Spatial_Reasoning_of_Vision_Language_Models_in_Robotic_Scenes.pdf	https://openreview.net/forum?id=jXDZJAfRZB	Seeing Across Views: Benchmarking Spatial Reasoning of Vision-Language Models in Robotic Scenes	ICLR 2026	35222567	2790824	2790824
obsidian-vault/paperPDFs/SIGGRAPH_2022/Neural_3D_Reconstruction_in_the_Wild.pdf	https://zju3dv.github.io/neuralrecon-w/	Neural 3D Reconstruction in the Wild	SIGGRAPH 2022	35064518	854544	854544
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Surface_Reconstruction_Using_Rotation_Systems.pdf	https://cuirq3.github.io/projects/siga_24/	Surface Reconstruction Using Rotation Systems	SIGGRAPH ASIA 2024	34930087	1720171	1720171
obsidian-vault/paperPDFs/SIGGRAPH_2026/Inspiration_Seeds_Learning_Non_Literal_Visual_Combinations_for_Generative_Exploration.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_692&sess=sess154	Inspiration Seeds: Learning Non-Literal Visual Combinations for Generative Exploration	SIGGRAPH 2026	34921092	2897155	2897155
obsidian-vault/paperPDFs/ICLR_2026/DM4CT_Benchmarking_Diffusion_Models_for_Computed_Tomography_Reconstruction.pdf	https://openreview.net/forum?id=YE5scJekg5	DM4CT: Benchmarking Diffusion Models for Computed Tomography Reconstruction	ICLR 2026	34517552	2696264	2696264
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Portrait_Video_Editing_Empowered_by_Multimodal_Generative_Priors.pdf	https://ustc3dv.github.io/PortraitGen/	Portrait Video Editing Empowered by Multimodal Generative Priors	SIGGRAPH ASIA 2024	34503872	1170937	1170937
obsidian-vault/paperPDFs/ICLR_2026/SARM_Stage_Aware_Reward_Modeling_for_Long_Horizon_Robot_Manipulation.pdf	https://openreview.net/forum?id=aemqAxScl9	SARM: Stage-Aware Reward Modeling for Long Horizon Robot Manipulation	ICLR 2026	34500904	1462070	1462070
obsidian-vault/paperPDFs/ICLR_2026/PhyScensis_Physics_Augmented_LLM_Agents_for_Complex_Physical_Scene_Arrangement.pdf	https://openreview.net/forum?id=aCVfhY4Qen	PhyScensis: Physics-Augmented LLM Agents for Complex Physical Scene Arrangement	ICLR 2026	34405190	1513647	1513647
obsidian-vault/paperPDFs/SIGGRAPH_2025/Sketch3DVE_Sketch_based_3D_Aware_Scene_Video_Editing.pdf	https://openreview.net/pdf?id=a8dfb5c9b9	Sketch3DVE: Sketch-based 3D-Aware Scene Video Editing	SIGGRAPH 2025	34392603	2341978	2341978
obsidian-vault/paperPDFs/ICLR_2026/Visual_symbolic_mechanisms_Emergent_symbol_processing_in_Vision_Language_Models.pdf	https://openreview.net/forum?id=3RQ863cRbx	Visual symbolic mechanisms: Emergent symbol processing in Vision Language Models	ICLR 2026	34333931	1614964	1614964
obsidian-vault/paperPDFs/SIGGRAPH_2022/Covector_Fluids.pdf	https://cseweb.ucsd.edu//~viscomp/projects/SIG22CovectorFluids/	Covector Fluids	SIGGRAPH 2022	34323929	1283564	1283564
obsidian-vault/paperPDFs/ICLR_2026/RFS_Reinforcement_learning_with_Residual_flow_steering_for_dexterous_manipulation.pdf	https://openreview.net/forum?id=Kt9tJeOwjy	RFS: Reinforcement learning with Residual flow steering for dexterous manipulation	ICLR 2026	34173649	522586	522586
obsidian-vault/paperPDFs/SIGGRAPH_2022/Closed_loop_Control_of_Direct_Ink_Writing_via_Reinforcement_Learning.pdf	https://misop.github.io/projects/DirectInkReinforcementLearning/index.html	Closed-loop Control of Direct Ink Writing via Reinforcement Learning	SIGGRAPH 2022	33994829	941793	941793
obsidian-vault/paperPDFs/ICLR_2026/OmniWorld_A_Multi_Domain_and_Multi_Modal_Dataset_for_4D_World_Modeling.pdf	https://openreview.net/forum?id=1y1YFKb9pp	OmniWorld: A Multi-Domain and Multi-Modal Dataset for 4D World Modeling	ICLR 2026	33840811	2026883	2026883
obsidian-vault/paperPDFs/ICLR_2026/CellAgent_LLM_Driven_Multi_Agent_Framework_for_Natural_Language_Based_Single_Cell_Analysis.pdf	https://openreview.net/forum?id=BsA2GNkJhz	CellAgent: LLM-Driven Multi-Agent Framework for Natural Language-Based Single-Cell Analysis	ICLR 2026	33732389	3151534	3151534
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Representing_Long_Volumetric_Video_with_Temporal_Gaussian_Hierarchy.pdf	https://zju3dv.github.io/longvolcap/	Representing Long Volumetric Video with Temporal Gaussian Hierarchy	SIGGRAPH ASIA 2024	33725821	2555940	2555940
obsidian-vault/paperPDFs/ICLR_2025/Eliminating_Oversaturation_and_Artifacts_of_High_Guidance_Scales_in_Diffusion_Models.pdf	https://openreview.net/forum?id=e2ONKX6qzJ	Eliminating Oversaturation and Artifacts of High Guidance Scales in Diffusion Models	ICLR 2025	33579381	2386413	2386413
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/A_Locality_based_Neural_Solver_for_Optical_Motion_Capture.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_240&sess=sess139	A Locality-based Neural Solver for Optical Motion Capture	SIGGRAPH ASIA 2023	33545631	2426794	2426794
obsidian-vault/paperPDFs/SIGGRAPH_2023/Orientable_Dense_Cyclic_Infill_for_Anisotropic_Appearance_Fabrication.pdf	https://xavierchermain.github.io/fdm_aa/	Orientable Dense Cyclic Infill for Anisotropic Appearance Fabrication	SIGGRAPH 2023	33542567	1370201	1370201
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Look_Ahead_Training_with_Learned_Reflectance_Loss_for_Single_Image_SVBRDF_Estimation.pdf	https://people.engr.tamu.edu/nimak/Papers/SIGAsia2022_LookAhead/index.html	Look-Ahead Training with Learned Reflectance Loss for Single-Image SVBRDF Estimation	SIGGRAPH ASIA 2022	33327245	1399497	1399497
obsidian-vault/paperPDFs/ICLR_2026/BindWeave_Subject_Consistent_Video_Generation_via_Cross_Modal_Integration.pdf	https://openreview.net/forum?id=FP2XNyV9WL	BindWeave: Subject-Consistent Video Generation via Cross-Modal Integration	ICLR 2026	33264338	1468088	1468088
obsidian-vault/paperPDFs/ICLR_2026/FieryGS_In_the_Wild_Fire_Synthesis_with_Physics_Integrated_Gaussian_Splatting_d7901a6ed2cd.pdf	https://openreview.net/forum?id=ziKFH7whvy	FieryGS: In-the-Wild Fire Synthesis with Physics-Integrated Gaussian Splatting	ICLR 2026	32901416	1942902	1942902
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/GS_3_Efficient_Relighting_with_Triple_Gaussian_Splatting.pdf	https://asia.siggraph.org/2024/presentation/?id=papers_238&sess=sess223	GS^3: Efficient Relighting with Triple Gaussian Splatting	SIGGRAPH ASIA 2024	32838198	1115959	1115959
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Metappearance_Meta_Learning_for_Visual_Appearance_Reproduction.pdf	https://mfischer-ucl.github.io/metappearance/	Metappearance: Meta-Learning for Visual Appearance Reproduction	SIGGRAPH ASIA 2022	32799837	1297770	1297770
obsidian-vault/paperPDFs/ICLR_2026/CitySeeker_How_Do_VLMs_Explore_Embodied_Urban_Navigation_with_Implicit_Human_Needs.pdf	https://openreview.net/forum?id=hzf23XSDcs	CitySeeker: How Do VLMs Explore Embodied Urban Navigation with Implicit Human Needs?	ICLR 2026	32716183	1944705	1944705
obsidian-vault/paperPDFs/ICLR_2026/Gradient_Direction_Aware_Density_Control_for_3D_Gaussian_Splatting_c387d81038ca.pdf	https://openreview.net/forum?id=6qDxK4Gz7F	Gradient-Direction-Aware Density Control for 3D Gaussian Splatting	ICLR 2026	32579601	1403670	1403670
obsidian-vault/paperPDFs/ICLR_2026/AVERE_Improving_Audiovisual_Emotion_Reasoning_with_Preference_Optimization.pdf	https://openreview.net/forum?id=td682AAuPr	AVERE: Improving Audiovisual Emotion Reasoning with Preference Optimization	ICLR 2026	32456939	2514064	2514064
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/iSeg_Interactive_3D_Segmentation_via_Interactive_Attention.pdf	https://threedle.github.io/iSeg/	iSeg: Interactive 3D Segmentation via Interactive Attention	SIGGRAPH ASIA 2024	32411634	1647441	1647441
obsidian-vault/paperPDFs/SIGGRAPH_2022/EARS_Efficiency_aware_Russian_Roulette_and_Splitting.pdf	https://graphics.cg.uni-saarland.de/publications/rath-sig2022.html	EARS: Efficiency-aware Russian Roulette and Splitting	SIGGRAPH 2022	32199178	1416028	1416028
obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Slicer_for_Multi_axis_3D_Printing.pdf	https://ryantaoliu.github.io/NeuralSlicer/	Neural Slicer for Multi-axis 3D Printing	SIGGRAPH 2024	32181219	961180	961180
obsidian-vault/paperPDFs/SIGGRAPH_2022/GANimator_Neural_Motion_Synthesis_From_a_Single_Sequence.pdf	https://peizhuoli.github.io/ganimator/index.html	GANimator: Neural Motion Synthesis From a Single Sequence	SIGGRAPH 2022	32023115	629257	629257
obsidian-vault/paperPDFs/ICLR_2026/Autoregressive_Image_Generation_with_Randomized_Parallel_Decoding.pdf	https://openreview.net/forum?id=rJdGst0W8s	Autoregressive Image Generation with Randomized Parallel Decoding	ICLR 2026	31987121	1226104	1226104
obsidian-vault/paperPDFs/NeurIPS_2024/Smoothed_Energy_Guidance_Guiding_Diffusion_Models_with_Reduced_Energy_Curvature_of_Attention.pdf	https://openreview.net/forum?id=JK728xy8G7	Smoothed Energy Guidance: Guiding Diffusion Models with Reduced Energy Curvature of Attention	NeurIPS 2024	31785203	1900725	1900725
obsidian-vault/paperPDFs/ICLR_2026/UFO_4D_Unposed_Feedforward_4D_Reconstruction_from_Two_Images_f4891bdea6ab.pdf	https://openreview.net/forum?id=8gDDWqO59H	UFO-4D: Unposed Feedforward 4D Reconstruction from Two Images	ICLR 2026	31718269	1814550	1814550
obsidian-vault/paperPDFs/SIGGRAPH_2026/Strips_as_Tokens_Artist_Mesh_Generation_with_Native_UV_Segmentation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_164&sess=sess121	Strips as Tokens: Artist Mesh Generation with Native UV Segmentation	SIGGRAPH 2026	31673354	1362025	1362025
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Online_Neural_Denoising_with_Cross_Regression_for_Interactive_Rendering.pdf	https://cglab.gist.ac.kr/siga24crossdenoiser/	Online Neural Denoising with Cross-Regression for Interactive Rendering	SIGGRAPH ASIA 2024	31597559	1014348	1014348
obsidian-vault/paperPDFs/SIGGRAPH_2024/EyeIR_Single_Eye_Image_Inverse_Rendering_in_the_Wild.pdf	https://doi.org/10.1145/3641519.3657506	EyeIR: Single Eye Image Inverse Rendering in the Wild	SIGGRAPH 2024	31592974	1791199	1791199
obsidian-vault/paperPDFs/SIGGRAPH_2026/B_repLer_Language_guided_Editing_of_CAD_Models.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_959&sess=sess142	B-repLer: Language-guided Editing of CAD Models	SIGGRAPH 2026	31546639	2065601	2065601
obsidian-vault/paperPDFs/SIGGRAPH_2026/SMP_Reusable_Score_Matching_Motion_Priors_for_Physics_Based_Character_Control.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_148&sess=sess104	SMP: Reusable Score-Matching Motion Priors for Physics-Based Character Control	SIGGRAPH 2026	31526225	1794767	1794767
obsidian-vault/paperPDFs/SIGGRAPH_2022/NeuralPassthrough_Learned_Real_time_View_Synthesis_for_VR.pdf	https://research.facebook.com/publications/neural-passthrough/	NeuralPassthrough: Learned Real-time View Synthesis for VR	SIGGRAPH 2022	31515124	560892	560892
obsidian-vault/paperPDFs/ICLR_2026/An_Information_Theoretic_Framework_For_Optimizing_Experimental_Design_To_Distinguish_Probabilistic_Neural_Codes.pdf	https://openreview.net/forum?id=doxBjZ88H3	An Information-Theoretic Framework For Optimizing Experimental Design To Distinguish Probabilistic Neural Codes	ICLR 2026	31511280	903950	903950
obsidian-vault/paperPDFs/SIGGRAPH_2026/CasLayout_Cascaded_3D_Layout_Diffusion_for_Indoor_Scene_Synthesis_with_Implicit_Relation_Modeling.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_839&sess=sess106	CasLayout: Cascaded 3D Layout Diffusion for Indoor Scene Synthesis with Implicit Relation Modeling	SIGGRAPH 2026	31448940	2760497	2760497
obsidian-vault/paperPDFs/SIGGRAPH_2025/DeepMill_Neural_Accessibility_Learning_for_Subtractive_Manufacturing.pdf	https://openreview.net/pdf?id=8ab9fdf00e	DeepMill: Neural Accessibility Learning for Subtractive Manufacturing	SIGGRAPH 2025	31384207	606368	606368
obsidian-vault/paperPDFs/ICLR_2026/Generative_Human_Geometry_Distribution.pdf	https://openreview.net/forum?id=YsQM7sQl0j	Generative Human Geometry Distribution	ICLR 2026	31187667	1976025	1976025
obsidian-vault/paperPDFs/ICLR_2026/SafeFlowMatcher_Safe_and_Fast_Planning_using_Flow_Matching_with_Control_Barrier_Functions.pdf	https://openreview.net/forum?id=refcXHU1Nh	SafeFlowMatcher: Safe and Fast Planning using Flow Matching with Control Barrier Functions	ICLR 2026	31125935	1853410	1853410
obsidian-vault/paperPDFs/ICLR_2026/InfoTok_Adaptive_Discrete_Video_Tokenizer_via_Information_Theoretic_Compression.pdf	https://openreview.net/forum?id=JEYWpFGzvn	InfoTok: Adaptive Discrete Video Tokenizer via Information-Theoretic Compression	ICLR 2026	31046858	873055	873055
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Robust_Derivative_Estimation_with_Walk_on_Stars.pdf	https://projects.shuangz.com/grad-wost-sa25/grad-wost-sa25.pdf	Robust Derivative Estimation with Walk on Stars	SIGGRAPH ASIA 2025	31026887	2057579	2057579
obsidian-vault/paperPDFs/SIGGRAPH_2023/Skin_Screen_A_Computational_Fabrication_Framework_for_Color_Tattoos.pdf	https://misop.github.io/projects/ComputationalTattoo/index.html	Skin-Screen: A Computational Fabrication Framework for Color Tattoos	SIGGRAPH 2023	30817343	1762100	1762100
obsidian-vault/paperPDFs/SIGGRAPH_2026/Faster_3D_Gaussian_Splatting_Convergence_via_Structure_Aware_Densification.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1388&sess=sess137	Faster 3D Gaussian Splatting Convergence via Structure-Aware Densification	SIGGRAPH 2026	30554755	1754885	1754885
obsidian-vault/paperPDFs/SIGGRAPH_2022/Unbiased_Inverse_Volume_Rendering_With_Differential_Trackers.pdf	http://rgl.epfl.ch/publications/NimierDavid2022Unbiased	Unbiased Inverse Volume Rendering With Differential Trackers	SIGGRAPH 2022	30538207	2407953	2407953
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Motion_Driven_Neural_Optimizer_for_Prophylactic_Braces_Made_by_Distributed_Microstructures.pdf	https://cs-people.bu.edu/xjhan/bioDesign.html	Motion-Driven Neural Optimizer for Prophylactic Braces Made by Distributed Microstructures	SIGGRAPH ASIA 2024	30441995	685525	685525
obsidian-vault/paperPDFs/ICLR_2026/Composition_of_Memory_Experts_for_Diffusion_World_Models.pdf	https://openreview.net/forum?id=sUEdpZCHdp	Composition of Memory Experts for Diffusion World Models	ICLR 2026	30340813	1423771	1423771
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/SD_XL_Generating_Low_Resolution_Quantized_Imagery_via_Score_Distillation.pdf	https://igl.ethz.ch/projects/sd-pixl/sd-pixl-generating-low-resolution-quantized-imagery-via-score-distillation-siggraph-asia-2024-binninger-and-sorkine-hornung.pdf	SD-𝜋XL: Generating Low-Resolution Quantized Imagery via Score Distillation	SIGGRAPH ASIA 2024	30243005	1184216	1184216
obsidian-vault/paperPDFs/SIGGRAPH_2026/Gabor_Fields_Orientation_Selective_Level_of_Detail_for_Volume_Rendering.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1123&sess=sess134	Gabor Fields: Orientation-Selective Level-of-Detail for Volume Rendering	SIGGRAPH 2026	30100166	2788431	2788431
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/A_Parametric_Kinetic_Solver_for_Simulating_Boundary_Dominated_Turbulent_Flow_Phenomena.pdf	https://doi.org/10.1145/3618313	A Parametric Kinetic Solver for Simulating Boundary-Dominated Turbulent Flow Phenomena	SIGGRAPH ASIA 2023	30009645	942404	942404
obsidian-vault/paperPDFs/ICLR_2026/ADEPT_Continual_Pretraining_via_Adaptive_Expansion_and_Dynamic_Decoupled_Tuning.pdf	https://openreview.net/forum?id=vcWDDfA4Ev	ADEPT: Continual Pretraining via Adaptive Expansion and Dynamic Decoupled Tuning	ICLR 2026	29995869	2809341	2809341
obsidian-vault/paperPDFs/SIGGRAPH_2024/TexSliders_Diffusion_based_Texture_Editing_in_CLIP_Space.pdf	https://graphics.unizar.es/projects/TexSliders/	TexSliders: Diffusion-based Texture Editing in CLIP Space	SIGGRAPH 2024	29958651	2034630	2034630
obsidian-vault/paperPDFs/SIGGRAPH_2025/Spatiotemporally_Consistent_Indoor_Lighting_Estimation_with_Diffusion_Priors.pdf	https://openreview.net/pdf?id=ace251f4da	Spatiotemporally Consistent Indoor Lighting Estimation with Diffusion Priors	SIGGRAPH 2025	29586963	1393269	1393269
obsidian-vault/paperPDFs/SIGGRAPH_2026/MACE_Dance_Motion_Appearance_Cascaded_Experts_for_Music_Driven_Dance_Video_Generation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1219&sess=sess152	MACE-Dance: Motion-Appearance Cascaded Experts for Music-Driven Dance Video Generation	SIGGRAPH 2026	29549116	1723804	1723804
obsidian-vault/paperPDFs/ICLR_2026/Robust_Fine_tuning_of_Vision_Language_Action_Robot_Policies_via_Parameter_Merging.pdf	https://openreview.net/forum?id=uWJwQ5SZoM	Robust Fine-tuning of Vision-Language-Action Robot Policies via Parameter Merging	ICLR 2026	29536867	1347189	1347189
obsidian-vault/paperPDFs/ICLR_2026/Adaptive_Augmentation_Aware_Latent_Learning_for_Robust_LiDAR_Semantic_Segmentation.pdf	https://openreview.net/forum?id=l7Cwq08AO0	Adaptive Augmentation-Aware Latent Learning for Robust LiDAR Semantic Segmentation	ICLR 2026	29463891	1317269	1317269
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Customizing_Text_to_Image_Diffusion_with_Object_Viewpoint_Control.pdf	https://customdiffusion360.github.io/	Customizing Text-to-Image Diffusion with Object Viewpoint Control	SIGGRAPH ASIA 2024	29389761	2073147	2073147
obsidian-vault/paperPDFs/ICLR_2026/Omni_View_Unlocking_How_Generation_Facilitates_Understanding_in_Unified_3D_Model_46bff9ed5dad.pdf	https://openreview.net/forum?id=pDu6u9cnEB	Omni-View: Unlocking How Generation Facilitates Understanding in Unified 3D Model based on Multiview images	ICLR 2026	29358103	2148711	2148711
obsidian-vault/paperPDFs/ICLR_2026/Sat3DGen_Comprehensive_Street_Level_3D_Scene_Generation_from_Single_Satellite_Im_d04b4ece93f7.pdf	https://openreview.net/forum?id=E7JzkZCofa	Sat3DGen: Comprehensive Street-Level 3D Scene Generation from Single Satellite Image	ICLR 2026	29204498	1908531	1908531
obsidian-vault/paperPDFs/SIGGRAPH_2026/GPC_Large_Scale_Generative_Pretraining_for_Transferable_Motor_Control.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_145&sess=sess104	GPC: Large-Scale Generative Pretraining for Transferable Motor Control	SIGGRAPH 2026	29153258	902599	902599
obsidian-vault/paperPDFs/ICLR_2026/Test_Time_Mixture_of_World_Models_for_Embodied_Agents_in_Dynamic_Environments.pdf	https://openreview.net/forum?id=LQD1MrnbxH	Test-Time Mixture of World Models for Embodied Agents in Dynamic Environments	ICLR 2026	29060895	893292	893292
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/MyStyle_A_Personalized_Generative_Prior.pdf	https://mystyle-personalized-prior.github.io/	MyStyle: A Personalized Generative Prior	SIGGRAPH ASIA 2022	29037507	1087933	1087933
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Gloss_management_for_consistent_reproduction_of_real_and_virtual_objects.pdf	https://glossmanager.mpi-inf.mpg.de/	Gloss management for consistent reproduction of real and virtual objects	SIGGRAPH ASIA 2022	29029116	694976	694976
obsidian-vault/paperPDFs/SIGGRAPH_2026/Policy_based_Foveated_Imaging_and_Perception.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1502&sess=sess147	Policy-based Foveated Imaging and Perception	SIGGRAPH 2026	28948084	979318	979318
obsidian-vault/paperPDFs/SIGGRAPH_2025/Patch_Grid_An_Efficient_and_Feature_Preserving_Neural_Implicit_Surface_Representation.pdf	https://openreview.net/pdf?id=1041a5c3f1	Patch-Grid: An Efficient and Feature-Preserving Neural Implicit Surface Representation	SIGGRAPH 2025	28892705	1927167	1927167
obsidian-vault/paperPDFs/SIGGRAPH_2022/Neural_Rendering_in_a_Room_Amodal_3D_Understanding_and_Free_viewpoint_Rendering_for_the_Closed_Scene_Composed_of_Pre_Captured_Objects.pdf	https://zju3dv.github.io/nr_in_a_room/	Neural Rendering in a Room: Amodal 3D Understanding and Free-viewpoint Rendering for the Closed Scene Composed of Pre-Captured Objects	SIGGRAPH 2022	28891622	1684300	1684300
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/EgoHDM_An_Online_Egocentric_Inertial_Human_Motion_Capture_Localization_and_Dense_Mapping_System.pdf	https://handiyin.github.io/EgoHDM/	EgoHDM: An Online Egocentric-Inertial Human Motion Capture, Localization, and Dense Mapping System	SIGGRAPH ASIA 2024	28630297	894569	894569
obsidian-vault/paperPDFs/SIGGRAPH_2024/Scintilla_Simulating_Combustible_Vegetation_for_Wildfires.pdf	https://wp.faculty.wmi.amu.edu.pl/Scintilla.html	Scintilla: Simulating Combustible Vegetation for Wildfires	SIGGRAPH 2024	28628303	1494105	1494105
obsidian-vault/paperPDFs/3DV_2025/UniMotion_Unifying_3D_Human_Motion_Synthesis_and_Understanding.pdf	https://coral79.github.io/uni-motion/paper/unimotion.pdf	UniMotion: Unifying 3D Human Motion Synthesis and Understanding	3DV 2025	28587684	1081924	1081924
obsidian-vault/paperPDFs/ICLR_2026/AnyUp_Universal_Feature_Upsampling.pdf	https://openreview.net/forum?id=Y9UAgPehqo	AnyUp: Universal Feature Upsampling	ICLR 2026	28309320	1366053	1366053
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Consolidating_Attention_Features_for_Multi_view_Image_Editing.pdf	https://qnerf-consolidation.github.io/qnerf-consolidation/	Consolidating Attention Features for Multi-view Image Editing	SIGGRAPH ASIA 2024	28078591	1045530	1045530
obsidian-vault/paperPDFs/SIGGRAPH_2023/Simulation_and_Retargeting_of_Complex_Multi_character_Interactions.pdf	https://research.facebook.com/publications/simulation_and_retargeting_of_complex_multi_character_interactions/	Simulation and Retargeting of Complex Multi-character Interactions	SIGGRAPH 2023	27929097	412468	412468
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/MoA_Mixture_of_Attention_for_Subject_Context_Disentanglement_in_Personalized_Image_Generation.pdf	https://snap-research.github.io/mixture-of-attention/	MoA: Mixture-of-Attention for Subject-Context Disentanglement in Personalized Image Generation	SIGGRAPH ASIA 2024	27768535	2348491	2348491
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Compact_Neural_Graphic_Primitives_with_Learned_Hash_Probing.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_397&sess=sess159	Compact Neural Graphic Primitives with Learned Hash Probing	SIGGRAPH ASIA 2023	27711245	555840	555840
obsidian-vault/paperPDFs/ICLR_2026/Discrete_Diffusion_for_Reflective_Vision_Language_Action_Models_in_Autonomous_Driving.pdf	https://openreview.net/forum?id=XJxXSMLDoZ	Discrete Diffusion for Reflective Vision-Language-Action Models in Autonomous Driving	ICLR 2026	27693054	964119	964119
obsidian-vault/paperPDFs/SIGGRAPH_2023/NeRO_Neural_Geometry_and_BRDF_Reconstruction_of_Reflective_Objects_From_Multiview_Images.pdf	https://liuyuan-pal.github.io/NeRO/	NeRO: Neural Geometry and BRDF Reconstruction of Reflective Objects From Multiview Images	SIGGRAPH 2023	27635351	2253912	2253912
obsidian-vault/paperPDFs/SIGGRAPH_2024/Interactive_Invigoration_Volumetric_Modeling_of_Trees_With_Strands.pdf	https://storage.googleapis.com/pirk.io/projects/invigoration/index.html	Interactive Invigoration: Volumetric Modeling of Trees With Strands	SIGGRAPH 2024	27629570	1021199	1021199
obsidian-vault/paperPDFs/ICLR_2026/CoNavBench_Collaborative_Long_Horizon_Vision_Language_Navigation_Benchmark.pdf	https://openreview.net/forum?id=bMrH2PFMsi	CoNavBench: Collaborative Long-Horizon Vision-Language Navigation Benchmark	ICLR 2026	27507913	1472548	1472548
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Robust_Dual_Gaussian_Splatting_for_Immersive_Human_centric_Volumetric_Videos.pdf	https://nowheretrix.github.io/DualGS/	Robust Dual Gaussian Splatting for Immersive Human-centric Volumetric Videos	SIGGRAPH ASIA 2024	27474974	890795	890795
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Spectro_polarimetric_Fields.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_412&sess=sess138	Neural Spectro-polarimetric Fields	SIGGRAPH ASIA 2023	27316050	1344083	1344083
obsidian-vault/paperPDFs/ICLR_2025/No_Training_No_Problem_Rethinking_Classifier_Free_Guidance_for_Diffusion_Models.pdf	https://openreview.net/forum?id=b3CzCCCILJ	No Training, No Problem: Rethinking Classifier-Free Guidance for Diffusion Models	ICLR 2025	27192762	1572894	1572894
obsidian-vault/paperPDFs/SIGGRAPH_2024/ThemeStation_Generating_Theme_aware_3D_Assets_From_Few_Exemplars.pdf	https://3dthemestation.github.io/	ThemeStation: Generating Theme-aware 3D Assets From Few Exemplars	SIGGRAPH 2024	26996326	1013254	1013254
obsidian-vault/paperPDFs/SIGGRAPH_2022/Learning_to_Get_Up.pdf	https://tianxintao.github.io/get_up_control/	Learning to Get Up	SIGGRAPH 2022	26924877	657393	657393
obsidian-vault/paperPDFs/ICLR_2026/BEAT_Visual_Backdoor_Attacks_on_VLM_based_Embodied_Agents_via_Contrastive_Trigger_Learning.pdf	https://openreview.net/forum?id=OwinX7PI83	BEAT: Visual Backdoor Attacks on VLM-based Embodied Agents via Contrastive Trigger Learning	ICLR 2026	26820831	582030	582030
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Follow_Your_Emoji_Fine_Controllable_and_Expressive_Freestyle_Portrait_Animation.pdf	https://follow-your-emoji.github.io/	Follow-Your-Emoji: Fine-Controllable and Expressive Freestyle Portrait Animation	SIGGRAPH ASIA 2024	26797058	1481718	1481718
obsidian-vault/paperPDFs/SIGGRAPH_2024/Deep_Hybrid_Camera_Deblurring_for_Smartphone_Cameras.pdf	https://cg.postech.ac.kr/research/HCDeblur/	Deep Hybrid Camera Deblurring for Smartphone Cameras	SIGGRAPH 2024	26792950	1666225	1666225
obsidian-vault/paperPDFs/SIGGRAPH_2022/NeuralSound_Learning_based_Modal_Sound_Synthesis_With_Acoustic_Transfer.pdf	https://hellojxt.github.io/NeuralSound/	NeuralSound: Learning-based Modal Sound Synthesis With Acoustic Transfer	SIGGRAPH 2022	26726220	784587	784587
