path	source_url	title	venue	original_bytes	compressed_bytes	current_bytes
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Pupil_aware_Holography.pdf	https://arxiv.org/abs/2203.14939	Pupil-aware Holography	SIGGRAPH ASIA 2022	40110397	2378590	2378590
obsidian-vault/paperPDFs/SIGGRAPH_2023/SketchFaceNeRF_Sketch_based_Facial_Generation_and_Editing_in_Neural_Radiance_Fields.pdf	https://dl.acm.org/doi/pdf/10.1145/3592100	SketchFaceNeRF: Sketch-based Facial Generation and Editing in Neural Radiance Fields	SIGGRAPH 2023	39960814	2006683	2006683
obsidian-vault/paperPDFs/AAAI_2026/DREAMRUNNER_Fine_Grained_Compositional_Story_to_Video_Generation_with_Retrieval_Augmented_Motion_Adaptation.pdf	https://arxiv.org/abs/2411.16657	DREAMRUNNER: Fine-Grained Compositional Story-to-Video Generation with Retrieval-Augmented Motion Adaptation	AAAI 2026	39834194	3693828	3693828
obsidian-vault/paperPDFs/SIGGRAPH_2025/Manu_Grid_UI_for_Parameter_Estimation_of_Tilt_Angle_Extended_Generalized_Projection_Function_in_Illustrations.pdf	https://dl.acm.org/doi/pdf/10.1145/3721250.3743003	Manu-Grid: UI for Parameter Estimation of Tilt Angle Extended Generalized Projection Function in Illustrations	SIGGRAPH 2025	39788429	232345	232345
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Unbiased_Caustics_Rendering_Guided_by_Representative_Specular_Paths.pdf	https://wangningbei.github.io/2022/PathcutGuiding.html	Unbiased Caustics Rendering Guided by Representative Specular Paths	SIGGRAPH ASIA 2022	39769780	2415563	2415563
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Content_based_Search_for_Deep_Generative_Models.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_528&sess=sess132	Content-based Search for Deep Generative Models	SIGGRAPH ASIA 2023	39703598	1494069	1494069
obsidian-vault/paperPDFs/SIGGRAPH_2024/Mob_FGSR_Frame_Generation_and_Super_Resolution_for_Mobile_Real_time_Rendering.pdf	http://www.cad.zju.edu.cn/home/jin/Sig20241/Mob-FGSR.htm	Mob-FGSR: Frame Generation and Super Resolution for Mobile Real-time Rendering	SIGGRAPH 2024	39695671	1252201	1252201
obsidian-vault/paperPDFs/CVPR_2026/Synthetic_Curriculum_Reinforces_Compositional_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2511.18378	Synthetic Curriculum Reinforces Compositional Text-to-Image Generation	CVPR 2026	39644833	1841139	1841139
obsidian-vault/paperPDFs/ICLR_2026/Diffusion_Blend_Inference_Time_Multi_Preference_Alignment_for_Diffusion_Models.pdf	https://openreview.net/forum?id=M2DXbwO8le	Diffusion Blend: Inference-Time Multi-Preference Alignment for Diffusion Models	ICLR 2026	39585987	1597721	1597721
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/An_Implicit_Physical_Face_Model_Driven_by_Expression_and_Style.pdf	https://asia.siggraph.org/2023/?post_type=page&p=14494&id=papers_327&sess=sess137	An Implicit Physical Face Model Driven by Expression and Style	SIGGRAPH ASIA 2023	39530837	755376	755376
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Text_Guided_Texturing_by_Synchronized_Multi_View_Diffusion.pdf	https://arxiv.org/abs/2311.12891	Text-Guided Texturing by Synchronized Multi-View Diffusion	SIGGRAPH ASIA 2024	39523184	953546	953546
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Metamaterial_Networks_for_Nonlinear_Material_Design.pdf	https://dl.acm.org/doi/pdf/10.1145/3618325	Neural Metamaterial Networks for Nonlinear Material Design	SIGGRAPH ASIA 2023	39514912	1450229	1450229
obsidian-vault/paperPDFs/ICCV_2025/Global_Motion_Corresponder_for_3D_Point_Based_Scene_Interpolation_under_Large_Motion.pdf	https://arxiv.org/abs/2508.20136	Global Motion Corresponder for 3D Point-Based Scene Interpolation under Large Motion	ICCV 2025	39438133	964686	964686
obsidian-vault/paperPDFs/SIGGRAPH_2026/MAROON_A_Dataset_for_the_Joint_Characterization_of_Near_Field_High_Resolution_Radio_Frequency_and_Optical_Depth_Imaging_Techniques.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_122&sess=sess147	MAROON: A Dataset for the Joint Characterization of Near-Field High-Resolution Radio-Frequency and Optical Depth Imaging Techniques	SIGGRAPH 2026	39436203	1884837	1884837
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/RFEPS_Reconstructing_Feature_line_Equipped_Polygonal_Surface.pdf	https://xrvitd.github.io/Projects/RFEPS/index.html	RFEPS: Reconstructing Feature-line Equipped Polygonal Surface	SIGGRAPH ASIA 2022	39419437	1493642	1493642
obsidian-vault/paperPDFs/arxiv_2026/Motion-Adapter:_A_Diffusion_Model_Adapter_for_Text-to-Motion_Generation_of_Compound_Actions.pdf	https://arxiv.org/abs/2604.16135	Motion-Adapter: A Diffusion Model Adapter for Text-to-Motion Generation of Compound Actions	arXiv 2026	39374088	1149014	1149014
obsidian-vault/paperPDFs/SIGGRAPH_2025/Variational_Surface_Reconstruction_Using_Natural_Neighbors.pdf	https://dl.acm.org/doi/pdf/10.1145/3731191	Variational Surface Reconstruction Using Natural Neighbors	SIGGRAPH 2025	39366139	1412984	1412984
obsidian-vault/paperPDFs/SIGGRAPH_2022/Learning_to_Use_Chopsticks_in_Diverse_Gripping_Styles.pdf	https://doi.org/10.1145/3528223.3530057	Learning to Use Chopsticks in Diverse Gripping Styles	SIGGRAPH 2022	39281822	873016	873016
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Learning_to_Generate_3D_Shapes_from_a_Single_Example.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555480	Learning to Generate 3D Shapes from a Single Example	SIGGRAPH ASIA 2022	39280252	3002680	3002680
obsidian-vault/paperPDFs/SIGGRAPH_2022/NIMBLE_A_Non_rigid_Hand_Model_With_Bones_and_Muscles.pdf	https://arxiv.org/abs/2202.04533v2	NIMBLE: A Non-rigid Hand Model With Bones and Muscles	SIGGRAPH 2022	39272894	1650310	1650310
obsidian-vault/paperPDFs/CVPR_2026/PoseGAM_Robust_Unseen_Object_Pose_Estimation_via_Geometry_Aware_Multi_View_Reasoning.pdf	https://arxiv.org/abs/2512.10840	PoseGAM: Robust Unseen Object Pose Estimation via Geometry-Aware Multi-View Reasoning	CVPR 2026	39240419	1001112	1001112
obsidian-vault/paperPDFs/CVPR_2026/Customized_Fusion_A_Closed_Loop_Dynamic_Network_for_Adaptive_Multi_Task_Aware_Infrared_Visible_Image_Fusion.pdf	https://arxiv.org/abs/2604.08924	Customized Fusion: A Closed-Loop Dynamic Network for Adaptive Multi-Task-Aware Infrared-Visible Image Fusion	CVPR 2026	39227717	793021	793021
obsidian-vault/paperPDFs/CVPR_2024/Shape_of_Motion_4D_Reconstruction_from_a_Single_Video.pdf	https://arxiv.org/abs/2407.13764	Shape of Motion: 4D Reconstruction from a Single Video	CVPR 2024	39220458	651375	651375
obsidian-vault/paperPDFs/CVPR_2026/Cloning_Deterministic_Worlds_The_Critical_Role_of_Latent_Geometry_in_Long_Horizon_World_Models.pdf	https://arxiv.org/abs/2510.26782	Cloning Deterministic Worlds: The Critical Role of Latent Geometry in Long-Horizon World Models	CVPR 2026	39050815	956976	956976
obsidian-vault/paperPDFs/ICLR_2026/Temporal_Sparse_Autoencoders_Leveraging_the_Sequential_Nature_of_Language_for_Interpretability.pdf	https://openreview.net/forum?id=bojVI4l9Kn	Temporal Sparse Autoencoders: Leveraging the Sequential Nature of Language for Interpretability	ICLR 2026	39044382	2932675	2932675
obsidian-vault/paperPDFs/arxiv_2026/ArtisanGS_Interactive_Tools_for_Gaussian_Splat_Selection_with_AI_and_Human_in_the_Loop.pdf	https://arxiv.org/abs/2602.10173	ArtisanGS: Interactive Tools for Gaussian Splat Selection with AI and Human in the Loop	arxiv 2026	38971510	915503	915503
obsidian-vault/paperPDFs/SIGGRAPH_2023/Temporal_Set_Inversion_for_Animated_Implicits.pdf	https://dl.acm.org/doi/pdf/10.1145/3592448	Temporal Set Inversion for Animated Implicits	SIGGRAPH 2023	38931372	1150409	1150409
obsidian-vault/paperPDFs/CVPR_2026/DreamStereo_Towards_Real_Time_Stereo_Inpainting_for_HD_Videos.pdf	https://arxiv.org/abs/2604.12270	DreamStereo: Towards Real-Time Stereo Inpainting for HD Videos	CVPR 2026	38897282	1787802	1787802
obsidian-vault/paperPDFs/SIGGRAPH_2026/Generative_3D_Gaussians_with_Learned_Density_Control.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_758&sess=sess112	Generative 3D Gaussians with Learned Density Control	SIGGRAPH 2026	38833835	2408716	2408716
obsidian-vault/paperPDFs/CVPR_2026/INSID3_Training_Free_In_Context_Segmentation_with_DINOv3.pdf	https://arxiv.org/abs/2603.28480	INSID3: Training-Free In-Context Segmentation with DINOv3	CVPR 2026	38792117	1658841	1658841
obsidian-vault/paperPDFs/SIGGRAPH_2022/Rendering_of_Scratched_Transparent_Materials_Using_Precomputed_SV_BSDFs.pdf	https://doi.org/10.1145/3532719.3543207	Rendering of Scratched Transparent Materials Using Precomputed SV-BSDFs	SIGGRAPH 2022	38761390	161676	161676
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Quark_Real_time_High_resolution_and_General_Neural_View_Synthesis.pdf	https://quark-3d.github.io/	Quark: Real-time, High-resolution, and General Neural View Synthesis	SIGGRAPH ASIA 2024	38759720	3353158	3353158
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/X_UniMotion_Animating_Human_Images_with_Expressive_Unified_and_Identity_Agnostic_Motion_Latents.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763952	X-UniMotion: Animating Human Images with Expressive, Unified and Identity-Agnostic Motion Latents	SIGGRAPH ASIA 2025	38756738	812391	812391
obsidian-vault/paperPDFs/SIGGRAPH_2024/Transparent_Image_Layer_Diffusion_Using_Latent_Transparency.pdf	https://doi.org/10.1145/3658150	Transparent Image Layer Diffusion Using Latent Transparency	SIGGRAPH 2024	38675923	2034809	2034809
obsidian-vault/paperPDFs/SIGGRAPH_2026/InfiniteDiffusion_Bridging_Learned_Fidelity_and_Procedural_Utility_for_Open_World_Terrain_Generation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_416&sess=sess106	InfiniteDiffusion: Bridging Learned Fidelity and Procedural Utility for Open-World Terrain Generation	SIGGRAPH 2026	38534124	2115113	2115113
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Split4D_Decomposed_4D_Scene_Reconstruction_Without_Video_Segmentation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763343	Split4D: Decomposed 4D Scene Reconstruction Without Video Segmentation	SIGGRAPH ASIA 2025	38501147	1502967	1502967
obsidian-vault/paperPDFs/CVPR_2026/Selectively_Extracting_and_Injecting_Visual_Attributes_into_Text_to_Image_Models.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Choi_Selectively_Extracting_and_Injecting_Visual_Attributes_into_Text-to-Image_Models_CVPR_2026_paper.html	Selectively Extracting and Injecting Visual Attributes into Text-to-Image Models	CVPR 2026	38472658	755210	3683944
obsidian-vault/paperPDFs/SIGGRAPH_2025/Order_Matters_Learning_Element_Ordering_for_Graphic_Design_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3730858	Order Matters: Learning Element Ordering for Graphic Design Generation	SIGGRAPH 2025	38350446	1284542	1284542
obsidian-vault/paperPDFs/CVPR_2026/See_and_Fix_the_Flaws_Enabling_VLMs_and_Diffusion_Models_to_Comprehend_Visual_Artifacts_via_Agentic_Data_Synthesis.pdf	https://arxiv.org/abs/2602.20951	See and Fix the Flaws: Enabling VLMs and Diffusion Models to Comprehend Visual Artifacts via Agentic Data Synthesis	CVPR 2026	38331409	2503661	2503661
obsidian-vault/paperPDFs/SIGGRAPH_2025/VideoPainter_Any_length_Video_Inpainting_and_Editing_with_Plug_and_Play_Context_Control.pdf	http://arxiv.org/abs/2503.05639v3	VideoPainter: Any-length Video Inpainting and Editing with Plug-and-Play Context Control	SIGGRAPH 2025	38327481	2268050	2268050
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Practical_Gaussian_process_implicit_surfaces_with_sparse_convolutions.pdf	https://dl.acm.org/doi/pdf/10.1145/3763329	Practical Gaussian process implicit surfaces with sparse convolutions	SIGGRAPH ASIA 2025	38325167	2311212	2311212
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Force_Aware_Interface_via_Electromyography_for_Natural_VR_AR_Interaction.pdf	https://www.immersivecomputinglab.org/publication/force-aware-interface-via-electromyography-for-natural-vr-ar-interaction/	Force-Aware Interface via Electromyography for Natural VR/AR Interaction	SIGGRAPH ASIA 2022	38289200	1429155	1429155
obsidian-vault/paperPDFs/SIGGRAPH_2025/WishGI_Lightweight_Static_Global_Illumination_Baking_via_Spherical_Harmonics_Fitting.pdf	https://dl.acm.org/doi/pdf/10.1145/3730935	WishGI: Lightweight Static Global Illumination Baking via Spherical Harmonics Fitting	SIGGRAPH 2025	38274349	887261	887261
obsidian-vault/paperPDFs/CVPR_2026/AREA3D_Active_Reconstruction_Agent_with_Unified_Feed_Forward_3D_Perception_and_Vision_Language_Guidance.pdf	https://arxiv.org/abs/2512.05131	AREA3D: Active Reconstruction Agent with Unified Feed-Forward 3D Perception and Vision-Language Guidance	CVPR 2026	38274325	1232599	1232599
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Power_Plastics_A_Hybrid_Lagrangian_Eulerian_Solver_for_Mesoscale_Inelastic_Flows.pdf	https://dl.acm.org/doi/pdf/10.1145/3618344	Power Plastics: A Hybrid Lagrangian/Eulerian Solver for Mesoscale Inelastic Flows	SIGGRAPH ASIA 2023	38269354	691603	691603
obsidian-vault/paperPDFs/SIGGRAPH_2022/The_Power_Particle_in_Cell_Method.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530066	The Power Particle-in-Cell Method	SIGGRAPH 2022	38231786	618875	618875
obsidian-vault/paperPDFs/CVPR_2026/Differentiable_Adaptive_4D_Structured_Illumination_for_Joint_Capture_of_Shape_and_Reflectance.pdf	https://arxiv.org/abs/2605.06214	Differentiable Adaptive 4D Structured Illumination for Joint Capture of Shape and Reflectance	CVPR 2026	38184669	649407	649407
obsidian-vault/paperPDFs/SIGGRAPH_2023/Rhizomorph_The_Coordinated_Function_of_Shoots_and_Roots.pdf	https://storage.googleapis.com/pirk.io/projects/rhizomorph/index.html	Rhizomorph: The Coordinated Function of Shoots and Roots	SIGGRAPH 2023	38183854	1350766	1350766
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Diffusion_Posterior_Illumination_for_Ambiguity_aware_Inverse_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3618357	Diffusion Posterior Illumination for Ambiguity-aware Inverse Rendering	SIGGRAPH ASIA 2023	38176817	1521570	1521570
obsidian-vault/paperPDFs/SIGGRAPH_2023/Towards_Material_Digitization_With_a_Dual_scale_Optical_System.pdf	https://www.elenagarces.es/projects/SEDDIDome/web/index.html	Towards Material Digitization With a Dual-scale Optical System	SIGGRAPH 2023	38165208	1482604	1482604
obsidian-vault/paperPDFs/CVPR_2026/MorphAny3D_Unleashing_the_Power_of_Structured_Latent_in_3D_Morphing.pdf	https://arxiv.org/abs/2601.00204	MorphAny3D: Unleashing the Power of Structured Latent in 3D Morphing	CVPR 2026	38144664	3085113	3085113
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/SAILOR_Synergizing_Radiance_and_Occupancy_Fields_for_Live_Human_Performance_Capture.pdf	https://doi.org/10.1145/3618370	SAILOR: Synergizing Radiance and Occupancy Fields for Live Human Performance Capture	SIGGRAPH ASIA 2023	38089996	3393294	3393294
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/MoRig_Motion_Aware_Rigging_of_Character_Meshes_from_Point_Clouds.pdf	https://zhan-xu.github.io/motion-rig/	MoRig: Motion-Aware Rigging of Character Meshes from Point Clouds	SIGGRAPH ASIA 2022	38079546	1085300	1085300
obsidian-vault/paperPDFs/SIGGRAPH_2023/HACK_Learning_a_Parametric_Head_and_Neck_Model_for_High_fidelity_Animation.pdf	https://arxiv.org/abs/2305.04469	HACK: Learning a Parametric Head and Neck Model for High-fidelity Animation	SIGGRAPH 2023	38071211	1184608	1184608
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Filtering_Based_Reconstruction_for_Gradient_Domain_Rendering.pdf	https://cg.cs.tsinghua.edu.cn/people/~kun/	Filtering-Based Reconstruction for Gradient-Domain Rendering	SIGGRAPH ASIA 2024	38062411	983903	983903
obsidian-vault/paperPDFs/SIGGRAPH_2026/MTPano_Multi_Task_Panoramic_Scene_Understanding_via_Label_Free_Integration_of_Dense_Prediction_Priors.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1152&sess=sess144	MTPano: Multi-Task Panoramic Scene Understanding via Label-Free Integration of Dense Prediction Priors	SIGGRAPH 2026	37982097	1373051	1373051
obsidian-vault/paperPDFs/SIGGRAPH_2026/ComboStoc_Combinatorial_Stochasticity_for_Diffusion_Generative_Models.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_160&sess=sess154	ComboStoc: Combinatorial Stochasticity for Diffusion Generative Models	SIGGRAPH 2026	37910145	1263732	1263732
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Trust_Region_Eigenvalue_Filtering_for_Projected_Newton.pdf	https://www.cs.columbia.edu/cg/trust-region/	Trust-Region Eigenvalue Filtering for Projected Newton	SIGGRAPH ASIA 2024	37882034	1325461	1325461
obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Temporal_Coherent_Topology_Optimization_Approach_for_Assembly_Planning_of_Bespoke_Frame_Structures.pdf	https://dl.acm.org/doi/pdf/10.1145/3592102	A Temporal Coherent Topology Optimization Approach for Assembly Planning of Bespoke Frame Structures	SIGGRAPH 2023	37823814	965517	965517
obsidian-vault/paperPDFs/SIGGRAPH_2022/Photo_to_shape_Material_Transfer_for_Diverse_Structures.pdf	https://arxiv.org/abs/2205.04018	Photo-to-shape Material Transfer for Diverse Structures	SIGGRAPH 2022	37790872	1255419	1255419
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/PersonaTalk_Bring_Attention_to_Your_Persona_in_Visual_Dubbing.pdf	https://grisoon.github.io/PersonaTalk/	PersonaTalk: Bring Attention to Your Persona in Visual Dubbing	SIGGRAPH ASIA 2024	37782605	532155	532155
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/ART_DECO_Arbitrary_Text_Guidance_for_3D_Detailizer_Construction.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763877	ART-DECO: Arbitrary Text Guidance for 3D Detailizer Construction	SIGGRAPH ASIA 2025	37763011	1770346	1770346
obsidian-vault/paperPDFs/CVPR_2026/MultiBanana_A_Challenging_Benchmark_for_Multi_Reference_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2511.22989	MultiBanana: A Challenging Benchmark for Multi-Reference Text-to-Image Generation	CVPR 2026	37703514	3262516	3262516
obsidian-vault/paperPDFs/SIGGRAPH_2026/Forget_Superresolution_Sample_Adaptively_when_Path_Tracing.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1351&sess=sess141	Forget Superresolution, Sample Adaptively (when Path Tracing)	SIGGRAPH 2026	37696160	1749620	1749620
obsidian-vault/paperPDFs/SIGGRAPH_2023/Textured_Mesh_Quality_Assessment_Large_scale_Dataset_and_Deep_Learning_based_Quality_Metric.pdf	https://arxiv.org/abs/2202.02397	Textured Mesh Quality Assessment: Large-scale Dataset and Deep Learning-based Quality Metric	SIGGRAPH 2023	37652860	1153348	1153348
obsidian-vault/paperPDFs/CVPR_2026/DCoAR_Deep_Concept_Injection_into_Unified_Autoregressive_Models_for_Personalized_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2508.07341	DCoAR: Deep Concept Injection into Unified Autoregressive Models for Personalized Text-to-Image Generation	CVPR 2026	37599518	1830721	1830721
obsidian-vault/paperPDFs/arxiv_2025/Matrix-Game_2.0:_An_Open-Source,_Real-Time,_and_Streaming_Interactive_World_Model.pdf	https://arxiv.org/abs/2508.13009	Matrix-Game 2.0: An Open-Source, Real-Time, and Streaming Interactive World Model	arXiv 2025	37452352	1358609	1358609
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/NeuralMarker_A_Framework_for_Learning_General_Marker_Correspondence.pdf	https://drinkingcoder.github.io/publication/neuralmarker/	NeuralMarker: A Framework for Learning General Marker Correspondence	SIGGRAPH ASIA 2022	37444076	802385	802385
obsidian-vault/paperPDFs/SIGGRAPH_2024/Real_Time_Neural_Appearance_Models.pdf	https://doi.org/10.1145/3659577	Real-Time Neural Appearance Models	SIGGRAPH 2024	37439289	1711610	1711610
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SurfaceVoronoi_Efficiently_Computing_Voronoi_Diagrams_Over_Mesh_Surfaces_with_Arbitrary_Distance_Solvers.pdf	https://arxiv.org/abs/2212.09029	SurfaceVoronoi: Efficiently Computing Voronoi Diagrams Over Mesh Surfaces with Arbitrary Distance Solvers	SIGGRAPH ASIA 2022	37409422	810340	810340
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Efficient_Neural_Radiance_Fields_for_Interactive_Free_viewpoint_Video.pdf	https://zju3dv.github.io/enerf/	Efficient Neural Radiance Fields for Interactive Free-viewpoint Video	SIGGRAPH ASIA 2022	37380028	751084	751084
obsidian-vault/paperPDFs/CVPR_2026/ARC_Is_a_Vision_Problem.pdf	https://arxiv.org/abs/2511.14761	ARC Is a Vision Problem!	CVPR 2026	37375312	2128802	2128802
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Voyager_Long_Range_and_World_Consistent_Video_Diffusion_for_Explorable_3D_Scene_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763330	Voyager: Long-Range and World-Consistent Video Diffusion for Explorable 3D Scene Generation	SIGGRAPH ASIA 2025	37315733	2450409	2450409
obsidian-vault/paperPDFs/ICLR_2026/Hallucination_Begins_Where_Saliency_Drops.pdf	https://openreview.net/forum?id=sjnErRHXf3	Hallucination Begins Where Saliency Drops	ICLR 2026	37312549	1410911	1410911
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/DifFRelight_Diffusion_Based_Facial_Performance_Relighting.pdf	https://www.eyelinestudios.com/research/diffrelight.html	DifFRelight: Diffusion-Based Facial Performance Relighting	SIGGRAPH ASIA 2024	37245924	1528309	1528309
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Controllable_Shape_Modeling_with_Neural_Generalized_Cylinder.pdf	https://uhzoaix.github.io/NeuralGC/	Controllable Shape Modeling with Neural Generalized Cylinder	SIGGRAPH ASIA 2024	37201415	574173	574173
obsidian-vault/paperPDFs/CVPR_2026/Mesh_Pro_Asynchronous_Advantage_guided_Ranking_Preference_Optimization_for_Artist_style_Quadrilateral_Mesh_Generation.pdf	https://arxiv.org/abs/2603.00526	Mesh-Pro: Asynchronous Advantage-guided Ranking Preference Optimization for Artist-style Quadrilateral Mesh Generation	CVPR 2026	37151491	2092197	2092197
obsidian-vault/paperPDFs/ICLR_2026/FRABench_and_UFEval_Unified_Fine_grained_Evaluation_with_Task_and_Aspect_Generalization.pdf	https://openreview.net/forum?id=7WdY3Cojy9	FRABench and UFEval: Unified Fine-grained Evaluation with Task and Aspect Generalization	ICLR 2026	37142841	2270425	2270425
obsidian-vault/paperPDFs/ICLR_2026/RL_makes_MLLMs_see_better_than_SFT.pdf	https://openreview.net/forum?id=3gM6HwHvnc	RL makes MLLMs see better than SFT	ICLR 2026	37133345	2135197	2135197
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/AdR_Gaussian_Accelerating_Gaussian_Splatting_with_Adaptive_Radius.pdf	https://arxiv.org/abs/2409.08669	AdR-Gaussian: Accelerating Gaussian Splatting with Adaptive Radius	SIGGRAPH ASIA 2024	37124218	882737	882737
obsidian-vault/paperPDFs/SIGGRAPH_2023/Stealth_Shaper_Reflectivity_Optimization_as_Surface_Stylization.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591542	Stealth Shaper: Reflectivity Optimization as Surface Stylization	SIGGRAPH 2023	37122639	1249022	1249022
obsidian-vault/paperPDFs/arxiv_2026/Rhythm_Learning_Interactive_Whole_Body_Control_for_Dual_Humanoids.pdf	https://arxiv.org/abs/2603.02856	Rhythm Learning Interactive Whole Body Control for Dual Humanoids	arxiv 2026	37119794	778512	778512
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Shrink_Morph_3D_printed_self_shaping_shells_actuated_by_a_shape_memory_effect.pdf	https://doi.org/10.1145/3618386	Shrink & Morph: 3D-printed self-shaping shells actuated by a shape memory effect	SIGGRAPH ASIA 2023	37046236	1037342	1037342
obsidian-vault/paperPDFs/CVPR_2026/ARM_Thinker_Reinforcing_Multimodal_Generative_Reward_Models_with_Agentic_Tool_Use_and_Visual_Reasoning.pdf	https://arxiv.org/abs/2512.05111	ARM-Thinker: Reinforcing Multimodal Generative Reward Models with Agentic Tool Use and Visual Reasoning	CVPR 2026	37030368	1027340	1027340
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Progressive_Simulation_for_Cloth_Quasistatics.pdf	https://pcs-sim.github.io/	Progressive Simulation for Cloth Quasistatics	SIGGRAPH ASIA 2022	37026880	1520751	1520751
obsidian-vault/paperPDFs/CVPR_2026/CoordSpeaker_Exploiting_Gesture_Captioning_for_Coordinated_Caption_Empowered_Co_Speech_Gesture_Generation.pdf	https://arxiv.org/abs/2511.22863	CoordSpeaker: Exploiting Gesture Captioning for Coordinated Caption-Empowered Co-Speech Gesture Generation	CVPR 2026	36966426	1428829	1428829
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/PCO_Precision_Controllable_Offset_Surfaces_with_Sharp_Features.pdf	https://alan-leo-wong.github.io/SIGASIA24-PCO-ProjectPage/	PCO: Precision-Controllable Offset Surfaces with Sharp Features	SIGGRAPH ASIA 2024	36961540	611101	611101
obsidian-vault/paperPDFs/SIGGRAPH_2025/Cirrus_Adaptive_Hybrid_Particle_Grid_Flow_Maps_on_GPU.pdf	https://dl.acm.org/doi/pdf/10.1145/3731190	Cirrus: Adaptive Hybrid Particle-Grid Flow Maps on GPU	SIGGRAPH 2025	36928939	914666	914666
obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/CLIP_Mesh_Generating_textured_meshes_from_text_using_pretrained_image_text_models.pdf	https://arxiv.org/abs/2203.13333	CLIP-Mesh: Generating textured meshes from text using pretrained image-text models	SIGGRAPH ASIA 2022	36912504	406039	406039
obsidian-vault/paperPDFs/SIGGRAPH_2022/Predicting_Loose_fitting_Garment_Deformations_Using_Bone_driven_Motion_Networks.pdf	https://arxiv.org/abs/2205.01355	Predicting Loose-fitting Garment Deformations Using Bone-driven Motion Networks	SIGGRAPH 2022	36909852	1011934	1011934
obsidian-vault/paperPDFs/SIGGRAPH_2025/MIND_Microstructure_INverse_Design_with_Generative_Hybrid_Neural_Representation.pdf	http://arxiv.org/abs/2502.02607	MIND: Microstructure INverse Design with Generative Hybrid Neural Representation	SIGGRAPH 2025	36854405	1418215	1418215
obsidian-vault/paperPDFs/SIGGRAPH_2025/FLoD_Integrating_Flexible_Level_of_Detail_into_3D_Gaussian_Splatting_for_Customizable_Rendering.pdf	http://arxiv.org/abs/2408.12894	FLoD: Integrating Flexible Level of Detail into 3D Gaussian Splatting for Customizable Rendering	SIGGRAPH 2025	36780216	3090571	3090571
