paper_list_line,venue,paper_title,note,attempts
5460,SIGGRAPH 2026,The PhaseTree: Multiphase Signed Distance Fields,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1372&sess=sess146"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5462,SIGGRAPH 2026,Dual Contouring over Expanded Cubes (DCx) for Zero-Level Set Extraction from Neural Unsigned Distance Functions,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1461&sess=sess146"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5464,SIGGRAPH 2026,AtomSlicer: Constant-Thickness Field-Aligned Non-Planar Slicing and Continuous Toolpaths for FFF,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1058&sess=sess118"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5466,SIGGRAPH 2026,Mechanical Cloaking of Halftoned Imagery,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1573&sess=sess118"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5468,SIGGRAPH 2026,DeepMill++: Neural Guidance Meets Rasterization for Efficient Accessibility Analysis,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_474&sess=sess118"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5469,SIGGRAPH 2026,Uniformly Deployable Kirigami on Arbitrary Planar Graphs,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_610&sess=sess118"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5470,SIGGRAPH 2026,IsoGami: Rigid-Deployable Kirigami Materials From Isohedral Tilings,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_741&sess=sess118"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5471,SIGGRAPH 2026,TwinPose: Person-Specific Subspaces for Multi-View 3D Pose Estimation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_475&sess=sess110"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5472,SIGGRAPH 2026,AMOR: Airborne Motion Reconstruction via Homotopy-Aware Trajectory Optimization,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_365&sess=sess110"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5476,SIGGRAPH 2026,OmniHands: Robust Motion Capture of Interactive Hands via A Versatile Transformer,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_124&sess=sess110"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5479,SIGGRAPH 2026,LightOpt: Lights Optimization for Real-time Rendering,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_372&sess=sess134"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5473,SIGGRAPH 2026,FLASHand: Feed-forward reLightable and Animatable Single-view Hand Reconstruction,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_161&sess=sess110"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5480,SIGGRAPH 2026,DPF: Differentiable Polyphase Filtering for Large-Kernel Approximation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_940&sess=sess134"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5481,SIGGRAPH 2026,Generalized Spherical Harmonics Products using Spherical Grids,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_566&sess=sess134"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5482,SIGGRAPH 2026,GauSmoke: Hybrid Physics-Optical Gaussian Splatting for Sparse Smoke Reconstruction,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_868&sess=sess135"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5484,SIGGRAPH 2026,Fast VEM Fluid Simulation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_465&sess=sess135"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5485,SIGGRAPH 2026,DiffSurFlow: Efficient and Robust Differentiable Fluid Optimization via Surrogate Strategy on Flow Map,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_737&sess=sess135"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5486,SIGGRAPH 2026,Generic Variational Spacetime Optimization of Vortex Core Manifolds,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1724&sess=sess135"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5491,SIGGRAPH 2026,PixTex: Consistent 3D Texturing via Pixel-Space Multi-View Diffusion,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_668&sess=sess112"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5497,SIGGRAPH 2026,RCGP: Resource Contracts for Graphics Programming,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_500&sess=sess106"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5503,SIGGRAPH 2026,CameraSquad: Achieving Content Consistency in Parallel Multi-Trajectory Camera-Controlled Video Generation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_234&sess=sess150"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5504,SIGGRAPH 2026,Nexus: Native Mesh Generation with Diffusion,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_808&sess=sess121"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5506,SIGGRAPH 2026,Tempo3D: Efficient Temporal-Aware Fine-Tuning and Multi-View Latent Aggregation for 3D Generation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1036&sess=sess121"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5512,SIGGRAPH 2026,SmoothMotionVectors: Optimizing Your Content for Video Codecs in Free View Video Compression,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_646&sess=sess144"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5514,SIGGRAPH 2026,TSMC: Time-varying 4D Scene Mesh Compression,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_414&sess=sess144"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5516,SIGGRAPH 2026,Articulate That Object Part (ATOP): 3D Part Articulation from Text and via Motion Personalization,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_135&sess=sess144"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5517,SIGGRAPH 2026,Controllable Texture Tiling via Diffusion Transformers with Transformed Rotary Embeddings,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1023&sess=sess130"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5520,SIGGRAPH 2026,Fast and Accurate Gaussian Process Modelling of Real-World Materials,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_128&sess=sess130"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5521,SIGGRAPH 2026,Successive Height Preintegration for a Height-Interdependent Path Formulation of Multiple Bounces in Smith Microfacet BRDFs,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1161&sess=sess130"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5522,SIGGRAPH 2026,Robust In-Engine Texture Optimization from Inconsistent Generative Targets,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1009&sess=sess130"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5523,SIGGRAPH 2026,Spatiotemporal FLIP for Fast Free-Surface and Two-Phase Simulation With Very Large Time Steps,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_174&sess=sess108"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5524,SIGGRAPH 2026,Buoyancy-driven Phase Separation in the Material Point Method,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_363&sess=sess108"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5525,SIGGRAPH 2026,Volume-Preserving LBM-MPM Coupling for Air-Water-Sand Mixtures,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_297&sess=sess108"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5526,SIGGRAPH 2026,A Nonlocal Monolithic Variational Framework for Free Surface Flows,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1171&sess=sess108"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5527,SIGGRAPH 2026,Stochastic geomorphological transport for terrain erosion simulation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_735&sess=sess108"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5528,SIGGRAPH 2026,Mixwell: Sharp 2D Fluid Brushes for Progressive Physics-Based Mixing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_413&sess=sess108"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5529,SIGGRAPH 2026,Guidestar-Free Adaptive Optics with Asymmetric Apertures,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_117&sess=sess147"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5533,SIGGRAPH 2026,GenPIE: A Time-Resolved Plenoptic Imager,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_142&sess=sess147"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5538,SIGGRAPH 2026,Ragged Neighborhood Attention for Spatiotemporal Neural Denoising of Deep Monte Carlo Renderings,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_749&sess=sess131"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5539,SIGGRAPH 2026,Photons × Force: Differentiable Radiation Pressure Modeling,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1624&sess=sess131"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5540,SIGGRAPH 2026,Differentiable Neutron Transport,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_212&sess=sess131"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5543,SIGGRAPH 2026,Deep Motion Warping via Phase-Conditioned Diffusion Autoencoder,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_846&sess=sess104"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5544,SIGGRAPH 2026,Autoregressive Diffusion with Hybrid Representation for Interactive Human Motion Generation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_159&sess=sess104"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5545,SIGGRAPH 2026,A Robust and Efficient Intersection Algorithm for NURBS Surfaces: Handling Small Loops and Tangent Intersections,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_130&sess=sess125"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5546,SIGGRAPH 2026,Stress-Aware Panelization of Freeform Surfaces,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1460&sess=sess125"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5547,SIGGRAPH 2026,Free-form Surface Approximation Using Rotational Patches,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_108&sess=sess125"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5548,SIGGRAPH 2026,Continuity-Enhancing Degree Elevation and Splits,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_319&sess=sess125"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5549,SIGGRAPH 2026,NeuPPS: Neural Piecewise Parametric Surfaces,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_121&sess=sess125"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5551,SIGGRAPH 2026,Spatio-Temporal Control Variates with ReSTIR for Real-Time Rendering,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_647&sess=sess141"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5550,SIGGRAPH 2026,NeuBase: Spline Surfaces with Neural Basis Functions,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_948&sess=sess125"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5552,SIGGRAPH 2026,ToF ReSTIR: Time-of-Flight Rendering with Spatio-temporal Reservoir Resampling,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_251&sess=sess141"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5553,SIGGRAPH 2026,ReSTIR BDPT: Bidirectional ReSTIR Path Tracing with Caustics,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_113&sess=sess141"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5554,SIGGRAPH 2026,Real-Time Level-of-Detail rendering with ReSTIR,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_574&sess=sess141"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5555,SIGGRAPH 2026,Multi-Layer Reservoir Splatting for Temporal Reuse under Disocclusion,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1788&sess=sess141"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5556,SIGGRAPH 2026,"Forget Superresolution, Sample Adaptively (when Path Tracing)",crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1351&sess=sess141"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5557,SIGGRAPH 2026,HairGPT: A Unified Autoregressive Framework for 3D Realistic Hairstyle Synthesis,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_869&sess=sess119"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5560,SIGGRAPH 2026,Curvature Space Editing of Highly-Coiled Hair,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_651&sess=sess119"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
